lang-id	latitude	longitude
kxq 	 -8.91812 	 140.89703
tmt 	 -15.07915 	 166.66420
svl 	 23.50000 	 99.33000
svm 	  	 
esq 	 36.54726 	 -121.86656
sve 	 -8.11241 	 129.90062
dva 	 -10.18696 	 151.21773
svc 	 13.24357 	 -61.19632
sva 	 42.91337 	 42.59155
kxr 	 -2.03429 	 147.14267
akr 	 -15.63141 	 166.94246
bzh 	 -6.86672 	 146.77413
svs 	 -9.12853 	 159.81438
cde 	 15.87867 	 79.25339
NOCODE_Gudang 	 -10.91614 	 142.57689
lkn 	 -14.21304 	 167.47182
lko 	  	 
lkl 	 -3.69618 	 142.23664
lkm 	  	 
lkj 	 1.26305 	 110.81987
lkh 	 27.63255 	 90.33357
lki 	 34.01025 	 47.93976
lkd 	 -13.23958 	 -59.99245
lke 	 1.15130 	 33.47912
lkb 	  	 
lkc 	 21.20777 	 100.97015
lka 	 -8.86372 	 125.71641
lky 	 4.64724 	 32.26247
asr 	 21.57205 	 83.45622
cip 	 16.65620 	 -91.94174
lkr 	 5.09472 	 32.48215
lks 	 0.15290 	 34.57080
kce 	 10.43276 	 8.10795
kcd 	 -8.87044 	 140.81838
kcg 	 9.75568 	 8.30820
cdo 	 26.00000 	 119.50000
kca 	 62.43083 	 66.12177
kcc 	 5.46011 	 8.29204
kcb 	 -6.96411 	 146.20897
kcm 	 9.49092 	 23.38051
kcl 	 -7.47103 	 147.17290
kco 	 -6.05862 	 147.44249
kcn 	 -0.18322 	 34.75520
kci 	 9.85455 	 7.71190
kch 	 10.43572 	 8.20774
kck 	 -21.28869 	 27.40097
rth 	 1.07592 	 124.85799
kcu 	 -6.71075 	 37.98003
kct 	 -4.06543 	 144.75613
kcw 	 -4.36966 	 29.16838
kcv 	 -7.15104 	 22.90271
kcq 	 10.06018 	 11.27125
kcp 	 11.01742 	 29.34628
kcs 	 9.01129 	 9.46622
kcr 	 11.80325 	 29.28254
kcy 	 29.49571 	 -2.48113
kcx 	 6.39710 	 37.92915
hbb 	 10.35439 	 13.13902
kcz 	 -6.51503 	 32.18028
bxz 	 -10.08739 	 148.83482
bxq 	 10.16088 	 10.42038
tml 	 -5.57962 	 139.23298
bxs 	 5.86040 	 9.68068
bxr 	 50.85331 	 105.56370
kxv 	 18.88319 	 83.75524
bxw 	 11.74971 	 -5.50744
bxv 	 12.83238 	 16.72592
bxi 	 -29.52400 	 139.77000
bxh 	 -10.50737 	 150.17956
bxk 	 0.68043 	 34.77185
bxj 	 -23.38088 	 114.10784
bxm 	 48.76859 	 109.00535
bxl 	 10.54259 	 -5.21959
iba 	 2.09041 	 112.93418
bxa 	 -10.58257 	 161.86319
bxc 	 1.37180 	 9.61289
bxb 	 6.65030 	 27.82324
bxe 	 5.29807 	 37.02496
bxd 	 24.21422 	 97.91833
bxg 	 3.34660 	 28.04453
bxf 	 -4.39732 	 152.33390
rro 	 -8.67145 	 146.54377
cap 	 -18.73951 	 -67.89633
rri 	 -6.88927 	 156.91998
cfg 	 8.86601 	 10.81598
cfd 	 10.12814 	 8.74567
cfa 	 9.67567 	 11.52005
cat 	 41.89826 	 3.39376
ksn 	 16.18810 	 122.11786
dbm 	 9.42456 	 10.21664
bde 	 12.78899 	 10.65567
bdd 	 -10.07609 	 151.06647
bdg 	 7.29249 	 117.17448
bda 	 12.68807 	 -16.39473
bdc 	 5.28240 	 -76.32548
ulk 	 -9.59575 	 143.77282
bdm 	 13.06922 	 14.44918
bdl 	 -3.68664 	 122.25334
bdo 	 12.14611 	 17.64653
ycp 	  	 
bdi 	 10.72505 	 33.92099
bdh 	 4.65944 	 29.58996
bdk 	 41.22722 	 48.33533
NOCODE_Karipuna 	 -10.00000 	 -65.50000
bdu 	 4.89504 	 9.15209
bdt 	 4.75111 	 16.67208
asv 	 2.26818 	 26.71977
bdv 	 19.07450 	 82.87742
bdq 	 14.04764 	 108.47084
ycn 	 -0.76075 	 -71.00327
bds 	 -5.21369 	 35.96295
ycl 	 25.50051 	 101.30185
bdy 	 -28.34583 	 152.85886
bdx 	 -2.07756 	 119.32726
ugb 	 -13.98822 	 141.56884
bfc 	 26.92500 	 99.65600
bfb 	 21.22800 	 74.33700
tcy 	 12.81143 	 75.26509
ozm 	 3.25933 	 13.54152
asu 	 -3.59359 	 -49.89913
hkk 	 -8.79019 	 148.08954
ulc 	 51.85209 	 140.29045
hka 	 -3.51412 	 37.57586
ibr 	 5.49672 	 7.93108
hke 	 -1.46762 	 28.93083
ddd 	 4.43426 	 33.24287
jni 	 10.11968 	 8.63029
bfe 	 -2.12422 	 139.25538
ibu 	 1.50556 	 127.54233
kud 	 -10.09588 	 151.00206
ymx 	 23.08600 	 103.46400
wim 	 -13.98051 	 141.81611
apz 	 -7.05417 	 146.08961
apx 	 -7.84732 	 126.49580
apy 	 1.49792 	 -54.74570
wic 	 35.06648 	 -98.18314
wib 	 10.87695 	 -4.65678
spy 	 1.01297 	 34.66642
apr 	 -5.31671 	 147.10339
aps 	 -3.06984 	 142.11955
app 	 -15.85593 	 168.18897
apq 	 12.24101 	 92.79646
wik 	 -13.68352 	 141.55731
apw 	 33.85743 	 -110.12264
apt 	 27.19331 	 93.72844
apu 	 -8.21692 	 -66.77141
apj 	 36.80790 	 -107.00694
apk 	 34.90771 	 -98.24612
aph 	 26.87944 	 87.32958
wit 	 39.71756 	 -122.44538
apn 	 -6.10774 	 -47.63153
apo 	 -6.29002 	 149.96031
apl 	 33.27479 	 -105.81939
apm 	 33.12910 	 -105.56612
wil 	 -14.91051 	 126.60003
apc 	 34.17093 	 36.04684
bfl 	 8.03340 	 23.90213
apf 	  	 
apg 	 -0.79259 	 116.34896
wiy 	 39.24921 	 -122.95235
ape 	 -3.47169 	 143.11061
usa 	 -6.38898 	 145.63291
usk 	 4.78581 	 8.53463
ymc 	 23.08600 	 103.46400
usi 	 23.01305 	 91.78792
ush 	 35.15835 	 72.64297
spp 	 11.63201 	 -5.87709
usu 	 -5.32246 	 145.47040
bfp 	 6.32256 	 9.73577
fer 	 8.61612 	 25.71710
kyb 	 17.22394 	 121.09113
bfw 	 19.15124 	 83.81415
spr 	 -3.58314 	 128.63857
bfu 	 32.21682 	 77.95956
asy 	 -5.61024 	 138.58220
spt 	 32.52600 	 77.83300
spu 	 15.36919 	 106.84294
wij 	 -14.12728 	 142.78055
bfz 	 31.00883 	 77.53166
bfy 	 24.68375 	 87.49944
ndl 	 2.15101 	 19.40866
asx 	 -5.74416 	 146.53995
kyz 	 -11.27468 	 -55.54792
ram 	 -6.10712 	 -45.12990
NOCODE_Western-Jicaque 	  	 
spk 	 -4.02247 	 142.95637
NOCODE_Belueli 	  	 
tat 	 55.00000 	 50.00000
tau 	 62.68673 	 -141.36954
tav 	 0.55582 	 -70.53265
taw 	 -5.29223 	 144.65989
tap 	 -7.91416 	 29.52377
taq 	 14.20384 	 -2.41269
tar 	 27.56478 	 -107.15356
tax 	 11.49256 	 18.22955
tay 	 24.52089 	 121.38819
taz 	 10.88282 	 30.15669
tad 	 -2.84060 	 136.89869
tae 	 0.44021 	 -68.90417
taf 	 -10.53729 	 -50.54379
tag 	 12.03457 	 30.93062
taa 	 64.88341 	 -149.45142
tab 	 42.01976 	 47.83791
kyr 	 -3.09561 	 -52.23030
tal 	 9.15354 	 9.50774
NOCODE_Kustenau 	 -14.90000 	 -53.15000
tan 	 9.75444 	 11.32278
tao 	 22.05500 	 121.54423
tah 	 -17.64847 	 -149.45023
kyq 	 11.68162 	 18.14635
taj 	 27.32386 	 87.08322
tak 	 10.23301 	 9.85457
sis 	 42.51107 	 -124.37860
sir 	 10.76404 	 9.66743
siq 	 -6.42736 	 142.58885
sip 	 27.85795 	 88.59153
siw 	 -6.64290 	 155.45177
siv 	 -4.73083 	 143.23871
siu 	 -3.42446 	 142.36705
krk 	 62.17769 	 175.06969
kyw 	 25.92000 	 87.33000
siy 	 30.08000 	 52.92000
six 	 -5.48556 	 145.47407
sib 	 3.42701 	 114.17830
sia 	 67.86250 	 32.40457
dwa 	 11.17012 	 9.32363
sig 	 10.20039 	 -1.80480
sif 	 10.99802 	 -4.92143
sie 	 -15.74340 	 22.64548
sid 	 6.74176 	 38.37290
sik 	 3.01294 	 -57.92215
NOCODE_Aritinngitigh 	 -12.50839 	 142.13875
sii 	 7.02099 	 93.80636
kyt 	 -6.37677 	 138.93161
sin 	 8.00000 	 81.00000
sim 	 -3.67233 	 142.68288
sil 	 10.63451 	 -1.79707
jku 	 10.48469 	 9.59527
enq 	 -5.45619 	 143.68529
NOCODE_Minkin 	 -17.73665 	 139.54193
lbf 	 32.28518 	 77.99121
ndu 	 8.38689 	 13.39664
qxt 	 -10.33016 	 -76.27527
ajz 	 26.02400 	 91.48200
ndt 	 2.38860 	 21.57554
xqt 	  	 
NOCODE_Nawa 	 -7.68000 	 -72.00000
jns 	 30.55870 	 77.90842
kbk 	 -9.51218 	 147.43743
kbh 	 1.14537 	 -76.89310
kbi 	 -2.38121 	 139.97465
kbn 	 7.05641 	 15.22067
kbo 	 3.56039 	 30.55598
kbl 	 13.87489 	 14.84371
kbm 	 -7.20938 	 146.98309
kbb 	 2.17138 	 -55.91008
kbc 	 -19.72224 	 -57.58202
NOCODE_Andoquero 	 -0.66699 	 -72.31087
fud 	 -14.33000 	 -178.17000
kbd 	 43.50822 	 43.39182
kbe 	 -13.32427 	 142.89266
kbz 	 9.32586 	 8.77995
hih 	 -4.69874 	 145.28827
jna 	 31.56656 	 78.43438
kby 	 13.55701 	 10.70102
jng 	 -14.49642 	 132.52004
jnd 	 25.61700 	 69.76000
kbr 	 7.34022 	 36.17183
jnj 	 7.79821 	 37.44117
kbp 	 8.96816 	 0.49502
kbq 	 -6.25829 	 145.72827
kbv 	 -3.52309 	 140.94739
kbw 	 -3.70524 	 143.88443
kbt 	 -9.03389 	 146.99190
kbu 	 25.29200 	 69.69100
NOCODE_Northeast-Bainounk 	  	 
NOCODE_Mangar 	 9.06801 	 8.73608
byz 	 -4.56615 	 144.32888
glr 	 5.23264 	 -7.50317
byv 	 5.10901 	 10.61176
byw 	 26.99724 	 87.27833
qgu 	 -19.85103 	 146.34540
byr 	 -6.89261 	 145.81816
bys 	 9.49451 	 11.06982
byp 	 6.44910 	 9.36028
byq 	 25.00456 	 121.85705
byn 	 15.78326 	 38.39169
byo 	 22.51103 	 101.65180
byl 	 -5.21728 	 139.61748
bym 	 -25.55498 	 146.14726
byj 	 10.28679 	 8.19726
byk 	 23.65600 	 113.39100
byh 	 28.00836 	 84.50684
byi 	 -5.41806 	 28.55450
byf 	 7.02128 	 9.74302
byg 	 11.13000 	 25.22000
byd 	 0.78534 	 109.75329
bye 	 -3.72704 	 141.86389
byb 	 6.74997 	 10.53331
byc 	 5.72343 	 7.96439
rat 	 36.26700 	 50.00200
bya 	 10.11148 	 119.02539
NOCODE_Mithaka 	 -25.13607 	 139.59845
NOCODE_Chiriva 	 -13.50000 	 -66.30000
rau 	 28.95183 	 81.16166
NOCODE_Pisamira 	 -1.34021 	 -69.66202
nfd 	 9.17635 	 8.56205
nfa 	 -10.80977 	 122.65807
nfl 	 -10.23022 	 166.21038
nyg 	 -3.03802 	 28.64345
nfu 	 6.63304 	 10.99428
asg 	 9.88458 	 4.48564
nfr 	 8.00522 	 -2.51001
NOCODE_Guwar 	 -27.16699 	 153.39982
oui 	  	 
oun 	 -15.30000 	 14.35000
oum 	 -10.22877 	 149.10098
aof 	 -3.48707 	 142.49451
oub 	 5.39966 	 -7.50585
hlu 	  	 
hlt 	 23.31200 	 92.83000
snd 	 26.00000 	 69.00000
oue 	 -6.36069 	 155.70809
NOCODE_Joaquiniano 	 -13.40000 	 -64.67000
sne 	 1.54467 	 109.98532
mau 	 18.25558 	 -96.72403
hle 	 24.40000 	 101.40000
hld 	 14.97039 	 107.86039
hlb 	 20.30812 	 81.37417
hla 	 -5.26603 	 154.66185
mat 	 19.35839 	 -100.05809
mav 	 -3.63897 	 -56.87489
sys 	 12.18954 	 22.52785
jkm 	  	 
max 	 -0.86437 	 128.32323
hut 	 30.14514 	 81.56591
maz 	 19.73569 	 -100.01831
tpw 	 -23.53400 	 -46.63600
asd 	 -5.69345 	 145.54869
pqm 	 45.49448 	 -67.40805
raq 	 26.84425 	 87.95341
lts 	  	 
maa 	 18.19994 	 -96.88332
ltu 	 -3.41302 	 128.66723
ltz 	 49.68395 	 6.14931
ltc 	  	 
mab 	 17.03108 	 -97.22931
gin 	 42.45022 	 45.80638
aos 	 -2.94080 	 140.74950
lti 	 -8.19808 	 127.67369
lto 	 0.29750 	 34.69610
ltn 	 -13.23958 	 -59.99245
mad 	 -7.00000 	 113.00000
mag 	 25.09149 	 85.33354
kxw 	 -5.66011 	 142.06865
asj 	 6.63008 	 10.59934
maf 	 10.94295 	 13.81812
vag 	 9.33848 	 -2.31333
mam 	 14.80343 	 -91.72314
oge 	  	 
hup 	 41.09821 	 -123.67988
NOCODE_Ngardi 	  	 
ash 	 -0.69386 	 -75.21832
NOCODE_Tetserret 	 14.97333 	 5.69972
soh 	 11.21009 	 33.65240
sez 	 21.89355 	 93.80869
cyb 	 -13.24822 	 -65.48219
cya 	 16.09536 	 -97.13392
cyo 	 10.32008 	 119.30028
cym 	 52.00000 	 -4.00000
ybx 	 -4.58133 	 142.11163
yby 	 -6.18680 	 145.35873
beh 	 11.03820 	 1.08259
bei 	 1.33070 	 109.57641
aso 	 -5.92188 	 145.25390
beo 	 -6.14949 	 142.50775
bel 	 53.23066 	 25.60384
NOCODE_Hawkesbury 	 -33.11471 	 150.49524
kvh 	 -8.64518 	 119.47740
bec 	 6.42427 	 9.50263
raz 	 -3.24627 	 121.05870
bea 	 56.79842 	 -120.35198
bef 	 -6.09974 	 145.53446
beg 	 4.96207 	 114.93293
bed 	 -2.74438 	 132.56583
bee 	 29.92002 	 80.63653
ybh 	 27.37140 	 87.93063
ybi 	 27.63216 	 87.04413
bex 	 6.03321 	 29.97403
ybk 	 23.05000 	 103.70000
ybl 	 6.91830 	 9.97769
ybm 	 -4.90868 	 145.36113
ybn 	 0.58332 	 -65.49999
ybo 	 -5.61718 	 146.20650
yba 	 6.73852 	 8.60748
ybb 	 5.47421 	 10.02140
beq 	 -3.95895 	 14.10001
bev 	 6.69281 	 -6.63944
bew 	 -6.21174 	 107.02181
bet 	 6.13837 	 -6.51291
beu 	 -8.31787 	 124.25117
kvi 	 10.11808 	 16.51288
ndb 	 6.01713 	 10.41196
bib 	 10.42571 	 -1.67332
xrn 	 57.00000 	 93.00000
xri 	 -5.94252 	 -46.75038
xre 	 -5.29266 	 -45.97761
xra 	 -8.01172 	 -47.57738
xrb 	 10.49875 	 -4.52253
ybj 	 9.14063 	 8.66137
xru 	  	 
xrw 	 -3.69933 	 142.01835
xrr 	  	 
pyy 	 20.75898 	 100.02854
whg 	 -5.75356 	 144.80430
gcd 	 -17.54458 	 139.42637
wha 	 -3.11090 	 129.42868
awy 	 -7.00380 	 139.91413
awx 	 -6.16986 	 146.37187
aww 	 -3.79671 	 141.99886
awv 	 -6.79732 	 140.10370
awu 	 -6.29363 	 139.69256
awt 	 -4.90246 	 -52.50009
aws 	 -7.36301 	 139.53808
awr 	 -2.71886 	 136.06341
whk 	 1.56635 	 116.65543
awo 	 9.86334 	 11.32906
whu 	 1.42088 	 116.67950
awm 	 -5.52787 	 145.90317
awk 	 -33.12847 	 151.43555
pym 	 9.59006 	 9.22293
awi 	 -5.88478 	 141.53229
awh 	 -5.05875 	 139.72441
awg 	  	 
awe 	 -12.93358 	 -53.58519
awc 	 11.04175 	 5.54073
awb 	 -6.65534 	 145.71416
awa 	 27.59073 	 82.46626
urd 	 25.00000 	 67.00000
ure 	 -16.72547 	 -68.97119
urg 	 -5.58982 	 145.50708
ura 	 -4.44006 	 -75.42107
urb 	 -2.46455 	 -46.22037
urc 	 -13.47664 	 133.02310
url 	 10.85190 	 76.80069
urm 	 -5.08704 	 141.54009
urn 	 -3.45498 	 132.74540
uro 	 -4.64226 	 151.95294
urh 	 5.31155 	 5.86148
uri 	 -3.58018 	 142.65316
urk 	 7.52580 	 99.07682
urt 	 -3.60065 	 142.79038
uru 	 -9.08000 	 -63.84800
urv 	 -6.23314 	 155.57304
urw 	 -5.49605 	 145.36115
urr 	 -13.54060 	 167.33649
ghk 	 19.67411 	 96.53080
urx 	 -3.86066 	 143.70061
ury 	 -2.76483 	 139.88989
kvu 	 19.03831 	 97.21340
tty 	 -2.80285 	 138.28740
NOCODE_Guinau 	 4.79761 	 -64.73877
ibe 	 7.50256 	 5.95559
ngd 	 3.71666 	 17.64993
nge 	 5.97864 	 10.14691
ngg 	 5.30167 	 18.41189
nga 	 2.98888 	 18.99403
ngb 	 3.56357 	 21.85251
ngc 	 1.45357 	 20.14148
ngl 	 -16.03812 	 37.24366
ngn 	 6.17739 	 9.84369
ngo 	 -11.77942 	 37.41175
ngh 	 -29.70543 	 19.08408
ngi 	 12.10505 	 11.01780
ngj 	 5.93852 	 9.79389
ngk 	 -13.97832 	 133.93641
ngt 	 15.62109 	 106.87730
ngu 	 17.85828 	 -99.00233
ngv 	 8.71620 	 13.42637
ngw 	 10.09210 	 12.79419
ngp 	 -5.79734 	 37.68227
ngq 	 -1.84850 	 34.61726
ngr 	 -10.74410 	 165.88665
ngs 	 10.99181 	 13.75375
NOCODE_Kankuamo 	 10.75021 	 -73.35754
ngx 	 10.60580 	 12.92341
ngy 	 5.30535 	 11.31027
ngz 	 -1.82055 	 15.62182
tby 	 1.46563 	 127.63279
mgb 	 14.08697 	 21.64082
NOCODE_Opon-Carare 	  	 
tbz 	 10.16143 	 1.18045
mgg 	 3.14015 	 14.86605
mgf 	 -7.74424 	 139.27339
mge 	 8.75884 	 16.90822
mgd 	 5.12320 	 30.32873
mgk 	 -2.36944 	 139.75230
tbp 	 -3.43455 	 139.06064
mgi 	 8.52193 	 8.35562
tbr 	 10.63777 	 30.41280
tbu 	 29.99999 	 -110.99999
mgn 	 4.69967 	 22.06451
tbw 	 9.54263 	 118.49736
tbv 	 -6.36263 	 147.37562
tbi 	 11.46742 	 33.97968
tbh 	 -35.28532 	 147.47512
mgq 	 -9.16619 	 33.33895
mgp 	 27.41352 	 87.06171
tbm 	 4.68520 	 26.44754
lsh 	 27.76860 	 92.18383
mgu 	 -10.36574 	 149.52086
tbn 	 6.12622 	 -72.04398
tba 	 -12.66946 	 -60.53527
mgz 	 -3.75763 	 35.81329
mgy 	 -8.19661 	 36.53620
ttt 	 38.87186 	 49.33837
kzv 	 -5.25453 	 140.21251
tbd 	 -7.99460 	 145.81569
tbg 	 -6.51563 	 145.95929
tbf 	 -2.78280 	 151.95641
shp 	 -7.17105 	 -74.82192
shq 	 -15.58479 	 27.45344
shr 	 -2.55777 	 28.61219
shs 	 50.87341 	 -119.66696
sht 	 41.75866 	 -122.73821
shu 	 14.67000 	 13.50000
shv 	 17.29154 	 53.99526
shw 	 11.27079 	 30.35333
shx 	 23.03995 	 114.81419
shy 	 35.18674 	 6.88901
sha 	 9.87556 	 9.64988
shb 	 4.03893 	 -62.78012
shc 	 -6.32223 	 18.35547
shd 	  	 
she 	 7.05022 	 35.28257
shg 	 -21.51998 	 26.02385
shh 	 41.00000 	 -116.00000
tto 	 15.90830 	 106.87347
shj 	 10.85250 	 29.76866
shk 	 9.85472 	 31.79263
shl 	 22.19009 	 92.59103
shm 	 36.75813 	 50.20736
shn 	 21.59950 	 98.03422
sho 	 11.27523 	 4.41464
ebg 	 4.82544 	 8.01304
ebo 	 -2.62360 	 17.03096
iby 	 4.49119 	 7.23558
ebu 	 -0.62822 	 37.59334
ebr 	 5.36868 	 -4.03188
dmo 	 6.69577 	 10.49838
lup 	 -3.37918 	 11.12404
grw 	 -10.21731 	 150.42133
lus 	 22.61376 	 92.62470
lut 	 48.42000 	 -122.52874
luv 	 23.63218 	 58.49163
luw 	 5.90720 	 9.91259
dlk 	 15.73290 	 40.08190
luz 	 30.46689 	 50.83822
dln 	 23.99197 	 91.33391
dlm 	 42.70949 	 18.02377
lua 	 -5.72717 	 22.44220
lzz 	 41.50039 	 41.90965
luc 	 3.56143 	 31.30709
sot 	 -30.44451 	 27.89507
lue 	 -13.53825 	 22.29238
luf 	 -10.16145 	 149.25747
lug 	 0.66884 	 32.15153
lui 	 33.31837 	 -116.93868
luj 	 -5.08693 	 23.54258
luk 	 28.12876 	 90.12570
lul 	 4.62420 	 31.91031
lum 	 -11.22208 	 17.53848
lun 	 -11.17928 	 23.86619
luo 	 -0.93296 	 34.48960
keo 	 3.65233 	 30.77624
ken 	 5.58288 	 9.55918
kem 	 -9.00300 	 125.15871
kel 	 -1.39085 	 24.00506
kek 	 15.37880 	 -89.24521
kej 	 11.06020 	 76.72846
kei 	 -5.63948 	 133.02009
jow 	 10.76912 	 -5.47873
keg 	 11.38855 	 29.58030
kef 	 8.05471 	 1.21078
kee 	 35.52158 	 -106.45285
ked 	 -2.09315 	 33.53259
kec 	 11.20644 	 29.38894
keb 	 -0.78854 	 10.38358
kea 	 15.05863 	 -23.61476
job 	 -3.45787 	 28.99784
jie 	 11.79919 	 14.57944
jod 	 9.72582 	 -7.61040
kez 	 6.70286 	 8.39343
key 	 16.47079 	 79.51532
kex 	 20.56570 	 73.57127
kew 	 -6.32097 	 143.72984
dju 	 -4.51011 	 143.24107
keu 	 7.78365 	 0.77668
ket 	 63.75506 	 87.54663
kes 	 4.72951 	 6.56333
ker 	 9.88166 	 15.14194
keq 	 20.53419 	 81.91010
kep 	 18.38594 	 76.00027
NOCODE_Tangwang 	 35.80380 	 103.54273
NOCODE_Longjia 	 26.40000 	 105.23333
NOCODE_Rundi-Kitwa 	 -3.02227 	 29.48525
rpt 	 -4.99351 	 145.67105
NOCODE_Koko-Dhawa 	  	 
myz 	 36.12027 	 49.56590
dot 	 9.93250 	 9.51838
grs 	 -2.72229 	 140.27940
jii 	 1.84353 	 44.12938
rpn 	 -16.32646 	 167.61883
bbo 	 12.41822 	 -4.47537
bbn 	 -4.89383 	 149.14064
bbm 	 1.79475 	 23.58512
NOCODE_Yaru 	 -10.25000 	 -62.00000
yay 	 5.81055 	 8.03166
pin 	 -4.85835 	 142.78426
bbi 	 4.64584 	 9.25261
yaz 	 5.91483 	 8.09330
yau 	 5.63879 	 -65.42670
bbf 	 -3.42672 	 141.34536
bbe 	 3.39956 	 28.31376
bbd 	 -5.26465 	 145.61147
bbc 	 2.35498 	 99.17614
djc 	 12.11866 	 18.79962
bba 	 9.63186 	 2.99607
yar 	 5.32692 	 -66.27600
yam 	 6.53551 	 11.07711
yal 	 9.97185 	 -11.28356
yao 	 -13.61187 	 35.23870
yan 	 14.12592 	 -84.34387
amk 	 -1.88126 	 136.52587
yah 	 38.28006 	 71.56505
yak 	 46.26552 	 -120.75587
yaj 	 3.95763 	 16.59073
yae 	 7.10677 	 -67.59958
yad 	 -3.42913 	 -72.21864
yag 	 -55.27479 	 -68.26479
yaf 	 -6.93964 	 16.99650
yaa 	 -9.88460 	 -71.59643
bbr 	 -5.35342 	 145.42332
yac 	 -3.76869 	 139.25967
bbp 	 6.81435 	 24.10115
oti 	 -23.46447 	 -47.95049
otl 	 19.44026 	 -99.50740
otm 	 20.59906 	 -98.09783
otn 	 20.42623 	 -98.17509
NOCODE_Afudu 	  	 
pid 	 4.41804 	 -67.75745
hmv 	 22.79616 	 104.18156
jiq 	 31.56552 	 101.92760
hmp 	 25.77231 	 106.53044
ote 	 20.22745 	 -99.55642
hmr 	 24.75338 	 93.54971
hms 	 25.66180 	 108.53274
otx 	 20.73420 	 -98.26631
oty 	  	 
otz 	 19.21465 	 -98.02718
NOCODE_Bindal-Gorton 	  	 
hmh 	 26.04357 	 106.56133
hmi 	 26.32588 	 107.10232
hmj 	 26.85419 	 107.82312
esh 	 35.72672 	 50.36768
hmd 	 27.86819 	 104.06038
otq 	 20.13959 	 -100.11487
otr 	 11.11873 	 30.57302
ots 	 19.87809 	 -99.60997
ott 	 19.60010 	 -99.65409
otu 	 -15.26978 	 -59.69859
hmb 	 15.29481 	 -1.69301
otw 	 44.59884 	 -83.22595
biu 	 24.27351 	 92.94342
inm 	  	 
mgc 	 5.51030 	 30.02285
aua 	 -11.29693 	 166.49868
jiy 	 22.00000 	 101.08000
wkl 	  	 
avt 	 -3.53277 	 142.10460
avu 	 4.38639 	 29.93794
avv 	 -13.60814 	 -48.13356
wkb 	  	 
wkd 	 -1.98457 	 139.00824
avs 	 -3.31960 	 -74.54111
avl 	 29.67415 	 33.61126
ind 	 -7.33458 	 109.71572
avn 	 6.86880 	 0.41314
pzn 	 26.20717 	 95.16175
avi 	 5.15838 	 -5.25290
avd 	 35.00753 	 50.37939
ave 	 31.54100 	 53.63300
wku 	  	 
ava 	 41.70474 	 46.55802
avb 	 -6.24342 	 150.42742
ing 	 62.06970 	 -160.04427
noj 	 -1.25000 	 -72.50000
NOCODE_Uainuma-Mariate 	 -2.67639 	 -68.43567
nod 	 18.85750 	 100.20739
sbw 	 -1.28107 	 11.17825
inb 	 1.00313 	 -76.86062
rie 	 19.50841 	 102.59119
hsb 	 51.24031 	 14.40984
fkv 	 69.37724 	 29.54336
mzt 	 4.59376 	 101.98601
mzu 	 -4.67614 	 144.89979
mzv 	 6.51218 	 18.79353
mzw 	 8.43846 	 -2.28724
mzp 	 -13.81152 	 -65.63482
mzq 	 -2.25550 	 121.03505
mzr 	 -6.60703 	 -72.40271
mzs 	 22.41813 	 114.11983
amn 	 -3.51516 	 141.17783
jmx 	 17.30034 	 -98.20960
mzz 	 -9.47132 	 150.75989
noa 	 6.10019 	 -77.44532
mzd 	 3.67696 	 9.67186
mze 	 -10.13213 	 148.67103
mza 	 16.70025 	 -97.94839
mzb 	 32.50135 	 3.85035
mzl 	 17.01564 	 -95.28329
mzm 	 8.90347 	 11.71545
mzn 	 36.24096 	 52.30089
noc 	 -6.40741 	 146.87510
mzh 	 -23.16326 	 -62.17574
mzi 	 18.15308 	 -96.57186
mzj 	 8.56185 	 -9.44257
mzk 	 6.69736 	 11.31614
zyg 	 21.83753 	 107.36220
zyb 	 23.68182 	 107.18368
zyn 	 21.83753 	 107.36220
zyj 	 23.68182 	 107.18368
syb 	 8.12701 	 123.01765
zyp 	 22.52400 	 93.26400
noy 	 9.42495 	 17.91361
mfa 	 6.38148 	 101.41030
mfb 	 -1.73288 	 105.89719
mfc 	 1.06885 	 25.14296
tcz 	 24.09604 	 93.72203
mfe 	 -20.26134 	 57.55174
tcx 	 11.41841 	 77.01680
mfg 	 10.68222 	 -14.38504
mfh 	 10.92842 	 14.04736
tcw 	 20.29570 	 -97.84358
tct 	 25.67173 	 107.30906
tcu 	 26.72824 	 -106.70616
sbz 	 10.53762 	 22.16374
ksh 	 50.94700 	 6.92700
tcp 	 22.49964 	 94.09572
tcq 	 -2.94448 	 138.16077
tcn 	 28.95064 	 83.46725
tco 	 20.41039 	 96.74008
tcl 	 25.15664 	 95.11708
tcm 	 -2.55230 	 133.17979
mft 	 -2.01602 	 147.42308
tck 	 -2.03393 	 13.60008
tch 	 21.80781 	 -71.74512
nou 	 -8.68756 	 148.40542
tcf 	 17.21223 	 -98.63221
tcg 	 -6.64493 	 138.89162
mfz 	 9.81455 	 33.54035
tce 	 60.78227 	 -136.57324
tcb 	 63.40459 	 -143.33810
tcc 	 -4.41310 	 35.23207
NOCODE_Western-Victoria 	 -34.13830 	 143.66944
tca 	 -3.66289 	 -69.87233
sku 	 -15.07565 	 167.05080
skt 	 -2.85653 	 17.96686
skw 	 6.05191 	 -58.56256
skv 	 -2.64378 	 140.90195
skq 	 13.72058 	 -0.78772
tgt 	 10.65188 	 119.33825
sks 	 -4.50212 	 145.09554
skr 	 29.55340 	 71.90597
sky 	 -8.38182 	 162.73348
skx 	 -2.14311 	 119.95888
